"BookletNumber","VH098519","VH098522","VH098556","VH098597","VH098740","VH098753","VH098759","VH098779","VH098783","VH098808","VH098810","VH098812","VH098834","VH098839","VH134366","VH134373","VH134387","VH139047","VH139196"
2093191639,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1
2093192589,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
2093192732,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2093195383,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2093199206,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0
2093199702,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0
2093201251,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
2093205656,0,NA,0,0,0,1,1,0,1,1,0,0,NA,1,1,1,0,1,0
2093210773,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0
2093211621,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2093212911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093214361,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0
2093214868,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
2093215902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2093216810,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0
2093217352,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2093219801,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0
2093223638,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0
2093223981,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2093224758,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
2093224839,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2093225771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2093227919,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2093228001,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0
2093229512,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0
2093231941,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
2093234281,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0
2093238473,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0
2093244007,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0
2093244694,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0
2093245364,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1
2093245712,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0
2093246948,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0
2093247481,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2093247685,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0
2093248240,0,NA,NA,NA,0,1,0,NA,1,1,0,0,NA,NA,1,NA,0,1,0
2093249637,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
2093251674,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1
2093252182,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
2093255017,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1
2093255114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2093255505,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1
2093255955,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2093256170,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0
2093259241,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1
2093259501,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0
2093259748,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0
2093261203,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0
2093262234,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0
2093266167,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1
2093266671,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0
2093268038,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1
2093268283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093269069,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
2093278777,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2093279536,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0
2093280631,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0
2093282014,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2093287296,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
2093288993,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0
2093292231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2093292648,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
2093292826,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1
2093296473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2093296821,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0
2093297429,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0
2093297763,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0
2093297933,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0
2093301761,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2093301949,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1
2093304514,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0
2093304654,0,0,0,0,0,1,0,NA,0,0,0,0,NA,1,0,0,0,1,0
2093306193,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0
2093306444,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0
2093309974,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
2093310476,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1
2093310727,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0
2093312258,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
2093315231,1,NA,NA,NA,0,NA,0,NA,NA,1,0,NA,NA,NA,0,NA,NA,1,NA
2093316342,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1
2093316784,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2093317284,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0
2093317853,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1
2093318396,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
2093319406,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0
2093319732,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1
2093321885,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
